nameOrig,nameDest,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,origin_balance_change,destination_balance_change,amount_origin_ratio,amount_destination_ratio,ANOMALY_SCORE,STATUS
C769795409,C803116137,TRANSFER,1155966.01,0.0,0.0,18582150.66,23768107.88,0.0,5185957.219999999,1155966.01,0.06220840466437136,-0.10165487660553874,Flagged for Review
C1148057412,C1820852843,TRANSFER,4853245.02,0.0,0.0,7995646.0,12848891.02,0.0,4853245.02,4853245.02,0.6069859037048534,-0.1014341771828382,Flagged for Review
C1083968882,C585705042,TRANSFER,3275265.3,0.0,0.0,14544627.34,17819892.64,0.0,3275265.3000000007,3275265.3,0.2251872803784548,-0.1013789682993328,Flagged for Review
C1741069193,C408304912,TRANSFER,4669106.64,0.0,0.0,10189030.17,14858136.81,0.0,4669106.640000001,4669106.64,0.458248341976561,-0.10128872961559177,Flagged for Review
C337410732,C1293578981,TRANSFER,4745841.07,0.0,0.0,6757383.83,11503224.91,0.0,4745841.08,4745841.07,0.7023191943916565,-0.10110316123622498,Flagged for Review
C651573869,C1927190290,TRANSFER,3512529.02,0.0,0.0,12061422.82,15573951.84,0.0,3512529.0199999996,3512529.02,0.2912200974295919,-0.10071713546198668,Flagged for Review
C968410515,C506334288,TRANSFER,4544754.18,0.0,0.0,10237018.53,14781772.71,0.0,4544754.180000002,4544754.18,0.44395286798871625,-0.100626978147216,Flagged for Review
C756630364,C1811285068,TRANSFER,6994056.54,50731.0,0.0,0.0,6994056.54,50731.0,6994056.54,137.86281912796656,6994056.54,-0.10054474412146408,Flagged for Review
C2019752569,C1274551835,TRANSFER,10000000.0,105083.0,0.0,1578591.32,12500183.81,105083.0,10921592.49,95.16196566556279,6.334757792309543,-0.10039353744022361,Flagged for Review
C1681320589,C737206206,TRANSFER,4567769.58,0.0,0.0,10034068.75,14601838.33,0.0,4567769.58,4567769.58,0.45522601434976073,-0.10029632621171569,Flagged for Review
C267430822,C1722213873,TRANSFER,6501913.22,167374.0,0.0,0.0,6501913.22,167374.0,6501913.22,38.846382195668404,6501913.22,-0.10011716854568653,Flagged for Review
C1970649132,C2120740214,TRANSFER,4755420.4,0.0,0.0,7099122.27,11854542.67,0.0,4755420.4,4755420.4,0.669860237544516,-0.10011100876858259,Flagged for Review
C454146236,C1761309511,TRANSFER,4956553.42,0.0,0.0,6034661.74,10991215.16,0.0,4956553.42,4956553.42,0.8213472125204465,-0.09978058951248281,Flagged for Review
C2029206186,C1542136677,TRANSFER,3416689.31,0.0,0.0,13427978.34,16844667.65,0.0,3416689.3099999987,3416689.31,0.2544455292556326,-0.09939525958966733,Flagged for Review
C834101356,C778731861,TRANSFER,8800864.48,21697.54,0.0,9338650.14,18139514.62,21697.54,8800864.48,405.59708072524694,0.9424128118785258,-0.09891171639810803,Flagged for Review
C1211334799,C633344977,TRANSFER,5099605.84,0.0,0.0,5266938.04,10366543.88,0.0,5099605.840000001,5099605.84,0.9682295164745252,-0.09890367956546897,Flagged for Review
C323517558,C831993978,TRANSFER,5218452.96,0.0,0.0,5257879.68,10476332.64,0.0,5218452.960000001,5218452.96,0.9925012143866301,-0.09890367956546897,Flagged for Review
C1640057198,C424559882,TRANSFER,7171620.64,18421.0,0.0,0.0,7171620.64,18421.0,7171620.64,389.29652806427094,7171620.64,-0.09890353877667224,Flagged for Review
C215688988,C625318323,TRANSFER,7107699.04,2020.0,0.0,0.0,7107699.04,2020.0,7107699.04,3516.921840672934,7107699.04,-0.09890353877667224,Flagged for Review
C92432919,C252499176,TRANSFER,2593159.15,0.0,0.0,17673081.69,20266240.85,0.0,2593159.16,2593159.15,0.1467293055482218,-0.09877086210076413,Flagged for Review
C435771320,C1407544519,TRANSFER,3332247.45,0.0,0.0,13127771.54,16460018.99,0.0,3332247.450000001,3332247.45,0.25383190025929564,-0.09873521547893604,Flagged for Review
C1869914754,C1927001022,TRANSFER,3249429.25,0.0,0.0,12999385.59,16248814.84,0.0,3249429.25,3249429.25,0.24996789098492378,-0.09873521547893604,Flagged for Review
C990163361,C574679668,TRANSFER,3438520.34,0.0,0.0,13114209.26,16552729.6,0.0,3438520.34,3438520.34,0.2621980486684678,-0.09873521547893604,Flagged for Review
C774814056,C900711437,TRANSFER,4644693.12,4644693.12,0.0,0.0,0.0,4644693.12,0.0,0.9999997847005693,4644693.12,-0.09847346057911033,Flagged for Review
C941946048,C34938557,TRANSFER,4716307.48,4716307.48,0.0,0.0,0.0,4716307.48,0.0,0.999999787969764,4716307.48,-0.09847346057911033,Flagged for Review
C1373717422,C2129847084,TRANSFER,2410625.56,163318.91,0.0,26822332.44,29706031.93,163318.91,2883699.4899999984,14.76014504294057,0.08987381971790147,-0.09817110445390265,Flagged for Review
C987568672,C95956849,TRANSFER,3830066.86,0.0,0.0,11059447.91,14889514.77,0.0,3830066.8599999994,3830066.86,0.3463162487722908,-0.09812465878971299,Flagged for Review
C937190302,C1370207725,TRANSFER,3522778.11,0.0,0.0,11200377.53,14706026.64,0.0,3505649.1100000013,3522778.11,0.3145231297821146,-0.09812465878971299,Flagged for Review
C1766783775,C599965815,TRANSFER,3861436.26,0.0,0.0,11351667.95,15213104.21,0.0,3861436.2600000016,3861436.26,0.3401646292724208,-0.09812465878971299,Flagged for Review
C837678568,C2112688314,CASH_IN,839688.04,6535567.41,7375255.45,37512808.42,36673120.38,-839688.04,-839688.0399999991,0.12847972621864118,0.02238403502650802,-0.09805982384232625,Flagged for Review
C909750529,C1372871689,TRANSFER,4423860.95,0.0,0.0,10283221.45,14707082.39,0.0,4423860.940000001,4423860.95,0.43020181382928274,-0.09803482020672138,Flagged for Review
C478316469,C279511874,TRANSFER,4961419.33,0.0,0.0,5913527.37,10874946.71,0.0,4961419.340000001,4961419.33,0.8389947624450138,-0.09791450136342272,Flagged for Review
C2073574568,C1165506567,TRANSFER,4442781.45,0.0,0.0,10376750.64,14819532.09,0.0,4442781.449999999,4442781.45,0.4281476134471693,-0.09770533721996233,Flagged for Review
C509320961,C778381245,TRANSFER,4237424.29,0.0,0.0,10484226.79,14721651.08,0.0,4237424.290000001,4237424.29,0.40417133000884564,-0.09770533721996233,Flagged for Review
C618318590,C639891956,TRANSFER,4411374.04,0.0,0.0,10321334.32,14732708.36,0.0,4411374.039999999,4411374.04,0.4274034224478621,-0.09770533721996233,Flagged for Review
C2015573949,C111210112,TRANSFER,4457869.72,0.0,0.0,10507482.12,14965351.84,0.0,4457869.720000001,4457869.72,0.42425666252224253,-0.09770533721996233,Flagged for Review
C2129589764,C2083562754,TRANSFER,2701250.65,0.0,0.0,15331147.47,18123750.85,0.0,2792603.380000001,2701250.65,0.17619362667355343,-0.09749355204575849,Flagged for Review
C899561146,C350251511,TRANSFER,6698084.64,59647.0,0.0,0.0,6698084.64,59647.0,6698084.64,112.29353272532188,6698084.64,-0.09747796067460035,Flagged for Review
C320173026,C1787429092,TRANSFER,4915801.28,0.0,0.0,5368597.33,10284398.6,0.0,4915801.27,4915801.28,0.9156582366257973,-0.09725579246467908,Flagged for Review
C1747502623,C1353625561,CASH_IN,1573923.99,17400288.91,18974212.9,3496949.35,1923025.36,-1573923.9899999984,-1573923.99,0.09045389462709245,0.45008474026518563,-0.09716447468702638,Flagged for Review
C1988089926,C1062357909,TRANSFER,2462055.31,0.0,0.0,21905256.34,24367311.65,0.0,2462055.3099999987,2462055.31,0.11239563506538564,-0.09712327420404865,Flagged for Review
C2064922684,C263789425,TRANSFER,2468316.04,0.0,0.0,21949605.17,24417921.21,0.0,2468316.039999999,2468316.04,0.11245377347014149,-0.09712327420404865,Flagged for Review
C1101397916,C1417679530,TRANSFER,4367913.44,0.0,0.0,10152255.98,14520169.42,0.0,4367913.4399999995,4367913.44,0.4302406300987862,-0.09704681692626371,Flagged for Review
C519410921,C1296938102,TRANSFER,4467421.25,0.0,0.0,10115100.54,14582521.79,0.0,4467421.25,4467421.25,0.4416585668797943,-0.09704681692626371,Flagged for Review
C1121061300,C1530747215,TRANSFER,4733026.74,0.0,0.0,5854478.35,10587505.09,0.0,4733026.74,4733026.74,0.8084453726871546,-0.09692666078502388,Flagged for Review
C299946299,C685697360,TRANSFER,4408899.02,0.0,0.0,10000000.0,14408899.02,0.0,4408899.02,4408899.02,0.44088985791101415,-0.09671777948534621,Flagged for Review
C1147457995,C1405429172,TRANSFER,4647534.22,0.0,0.0,9372377.27,14019911.49,0.0,4647534.220000001,4647534.22,0.49587565568883085,-0.09653600906126658,Flagged for Review
C786548391,C1008141615,TRANSFER,3965182.83,3965182.83,0.0,0.0,0.0,3965182.83,0.0,0.999999747804883,3965182.83,-0.0964976045456728,Flagged for Review
C1437293424,C210615466,TRANSFER,3864609.52,3864609.52,0.0,0.0,0.0,3864609.52,0.0,0.9999997412417125,3864609.52,-0.0964976045456728,Flagged for Review
C825773112,C1788130958,TRANSFER,4623672.09,0.0,0.0,7983481.35,12607153.44,0.0,4623672.09,4623672.09,0.5791547957765574,-0.09648722310274627,Flagged for Review
C1516559292,C72114584,CASH_IN,1391058.5,31271864.94,32662923.44,2881426.08,1490367.58,-1391058.5,-1391058.5,0.04448274697355651,0.48276720575555915,-0.09646128311298363,Flagged for Review
C1705133700,C288665596,TRANSFER,4991081.84,0.0,0.0,5175668.14,10166749.98,0.0,4991081.840000001,4991081.84,0.9643355680189403,-0.0962688426303322,Flagged for Review
C992240605,C1959958556,TRANSFER,4602708.29,0.0,0.0,7297339.04,11900047.33,0.0,4602708.29,4602708.29,0.6307378119657968,-0.0961584380139272,Flagged for Review
C54210128,C1782510848,TRANSFER,3617774.16,0.0,0.0,10762757.01,14380531.17,0.0,3617774.16,3617774.16,0.33613820515509296,-0.09614974545813126,Flagged for Review
C361065588,C832954058,TRANSFER,4582981.93,0.0,0.0,6881627.76,11464609.69,0.0,4582981.93,4582981.93,0.665973433010356,-0.09582980119266149,Flagged for Review
C1444550722,C807303528,TRANSFER,4687454.82,0.0,0.0,7233154.86,11920609.68,0.0,4687454.819999999,4687454.82,0.6480511288194473,-0.09582980119266149,Flagged for Review
C31127119,C28708826,TRANSFER,4599065.31,0.0,0.0,6287261.0,10886326.31,0.0,4599065.3100000005,4599065.31,0.7314893685041278,-0.09550131257208705,Flagged for Review
C577448270,C1442289110,CASH_IN,366806.71,25164891.74,25531698.45,33951641.22,33584834.51,-366806.7100000009,-366806.7100000009,0.014576128489391688,0.010803798756571606,-0.09539862806522892,Flagged for Review
C1087016252,C227076444,TRANSFER,2799722.63,505064.12,0.0,0.0,3375673.51,505064.12,3375673.51,5.543290397879782,2799722.63,-0.095374448691114,Flagged for Review
C1435384388,C778559237,TRANSFER,3646074.46,0.0,0.0,10599015.23,14245089.69,0.0,3646074.459999999,3646074.46,0.3440012149127542,-0.0951642912841496,Flagged for Review
C1268360572,C1328991385,TRANSFER,3690083.97,82.0,0.0,20951484.52,24641568.5,82.0,3690083.9800000004,44458.84301204819,0.1761251710041036,-0.0949478106787921,Flagged for Review
C667705109,C1811616461,TRANSFER,6344623.68,105023.0,0.0,0.0,6344623.68,105023.0,6344623.68,60.411179159049354,6344623.68,-0.09493162482915563,Flagged for Review
C2143050911,C1934399012,TRANSFER,3280789.76,0.0,0.0,11167407.79,14448197.55,0.0,3280789.7600000016,3280789.76,0.29378254362263745,-0.09483610277914978,Flagged for Review
C1394650364,C38997010,TRANSFER,3281447.08,0.0,0.0,11414501.28,14695948.36,0.0,3281447.08,3281447.08,0.2874805225410144,-0.09450806227267028,Flagged for Review
C737973991,C1542709859,TRANSFER,4008740.83,0.0,0.0,10281960.58,14290701.41,0.0,4008740.83,4008740.83,0.3898809384580486,-0.09441090814574304,Flagged for Review
C1230795435,C1444364995,TRANSFER,4395098.3,0.0,0.0,9815778.08,14210876.39,0.0,4395098.3100000005,4395098.3,0.44775847787315926,-0.09428610634372592,Flagged for Review
C1803037426,C573209336,TRANSFER,2292214.96,0.0,0.0,23210241.68,25502456.63,0.0,2292214.9499999993,2292214.96,0.09875876748049581,-0.09414760708522607,Flagged for Review
C581771665,C1360767589,TRANSFER,1107283.97,0.0,0.0,9162711.27,18482735.85,0.0,9320024.580000002,1107283.97,0.12084674683340242,-0.09402840099001253,Flagged for Review
C951637742,C1040847151,TRANSFER,1970882.81,0.0,0.0,44942535.3,46913418.11,0.0,1970882.8100000024,1970882.81,0.043853395296695796,-0.09401704170193337,Flagged for Review
C1402757108,C211845884,TRANSFER,2335018.38,0.0,0.0,23141361.16,25476379.54,0.0,2335018.379999999,2335018.38,0.10090237401997428,-0.09381987705989525,Flagged for Review
C1722081269,C271877638,TRANSFER,2287471.14,0.0,0.0,20232765.04,22520236.18,0.0,2287471.1400000006,2287471.14,0.113057756684266,-0.09381987705989525,Flagged for Review
C605057008,C1096018897,TRANSFER,2304139.05,0.0,0.0,24159025.42,26463164.47,0.0,2304139.049999997,2304139.05,0.09537383708858908,-0.09381987705989525,Flagged for Review
C1524344473,C1967256088,TRANSFER,6542075.05,29841.0,0.0,0.0,6542075.05,29841.0,6542075.05,219.2237467327927,6542075.05,-0.09376487945477141,Flagged for Review
C1980385263,C1616225332,CASH_IN,361960.24,23858018.62,24219978.86,27335379.19,26973418.95,-361960.23999999836,-361960.2400000021,0.015171428549609014,0.013241456218429131,-0.09375863695682074,Flagged for Review
C835291321,C346325956,TRANSFER,2637935.02,5067.0,0.0,0.0,3904955.52,5067.0,3904955.52,520.5080939226519,2637935.02,-0.09359555328435276,Flagged for Review
C2013731472,C66800437,TRANSFER,3063944.66,0.0,0.0,11659089.64,14723034.3,0.0,3063944.66,3063944.66,0.26279447982745935,-0.09352482807709683,Flagged for Review
C266171929,C761470195,TRANSFER,4836017.25,0.0,0.0,5092673.88,9928691.12,0.0,4836017.239999999,4836017.25,0.9496025888069258,-0.09300314065487425,Flagged for Review
C1078658354,C1251686742,TRANSFER,4153891.28,0.0,0.0,9524052.91,13677944.19,0.0,4153891.2799999993,4153891.28,0.4361473926180243,-0.09297582306718832,Flagged for Review
C769959090,C1028398685,TRANSFER,3125563.86,0.0,0.0,11298734.13,14424297.99,0.0,3125563.8599999994,3125563.86,0.27662953631872594,-0.0928700773832043,Flagged for Review
C1089956793,C640020595,TRANSFER,3400319.73,0.0,0.0,8615646.87,12204461.9,0.0,3588815.030000001,3400319.73,0.3946679090541801,-0.09255298727761208,Flagged for Review
C1319228552,C1337504025,TRANSFER,3627394.55,0.0,0.0,10585077.51,14212472.06,0.0,3627394.5500000007,3627394.55,0.34268943273052777,-0.09241070349701508,Flagged for Review
C150966299,C1021961305,TRANSFER,4431996.14,0.0,0.0,9357702.66,13789698.8,0.0,4431996.140000001,4431996.14,0.4736200569104151,-0.09232156741567166,Flagged for Review
C1581189615,C662822148,TRANSFER,4055421.11,0.0,0.0,9732313.94,13787735.06,0.0,4055421.120000001,4055421.11,0.41669645248862036,-0.09232156741567166,Flagged for Review
C1995369653,C1141137903,TRANSFER,2730299.9,0.0,0.0,14640433.52,17202746.09,0.0,2562312.5700000003,2730299.9,0.1864903597137225,-0.09228524838749819,Flagged for Review
C814171762,C1883105795,TRANSFER,4208093.75,0.0,0.0,6512494.46,10720588.21,0.0,4208093.750000001,4208093.75,0.6461568803918982,-0.09227306344326547,Flagged for Review
C307277809,C1866546631,TRANSFER,4437921.35,0.0,0.0,8347261.48,12785182.83,0.0,4437921.35,4437921.35,0.5316618904261412,-0.09227306344326547,Flagged for Review
C1751389112,C776447774,TRANSFER,2242487.02,0.0,0.0,24945712.28,27188199.31,0.0,2242487.0299999975,2242487.02,0.08989468430224817,-0.09211564535522043,Flagged for Review
C1824703175,C2120340616,TRANSFER,3474644.99,0.0,0.0,10574626.79,14049271.77,0.0,3474644.9800000004,3474644.99,0.3285831954563765,-0.09208375673848734,Flagged for Review
C1225078806,C260094734,TRANSFER,6406222.03,53435.0,0.0,0.0,6406222.03,53435.0,6406222.03,119.88588273822891,6406222.03,-0.09208007770880589,Flagged for Review
C1096222824,C358473292,TRANSFER,4681707.0,0.0,0.0,5843767.99,10525474.99,0.0,4681707.0,4681707.0,0.8011451185033924,-0.0920100847824572,Flagged for Review
C470850718,C2116153614,TRANSFER,2472785.79,0.0,0.0,3090264.52,7237015.95,0.0,4146751.43,2472785.79,0.8001855419854019,-0.09194808916266228,Flagged for Review
C1198808064,C1097212588,TRANSFER,3984760.95,0.0,0.0,4494910.31,8137425.38,0.0,3642515.0700000003,3984760.95,0.8865049108165831,-0.09136995794190239,Flagged for Review
C357567445,C1264320899,TRANSFER,4308078.73,0.0,0.0,8936707.97,13244786.7,0.0,4308078.729999999,4308078.73,0.4820654610620044,-0.09129285154163247,Flagged for Review
C1114568921,C586106859,TRANSFER,1962633.79,0.0,0.0,32447004.7,34409638.49,0.0,1962633.7900000028,1962633.79,0.06048736232077033,-0.09107331534105911,Flagged for Review
C972883682,C1000995140,TRANSFER,3884746.85,0.0,0.0,10136626.52,14021373.38,0.0,3884746.8600000013,3884746.85,0.3832385911719878,-0.09100710157059666,Flagged for Review
C1736628840,C747793460,TRANSFER,3712557.67,0.0,0.0,10506952.15,14219509.82,0.0,3712557.67,3712557.67,0.35334293557785584,-0.09100710157059666,Flagged for Review
C625403909,C1252122735,TRANSFER,2289881.62,0.0,0.0,4358818.1,7853205.69,0.0,3494387.590000001,2289881.62,0.5253444952556072,-0.0909683167099391,Flagged for Review
C1745659836,C597190999,TRANSFER,2454481.57,0.0,0.0,3040669.17,6901379.04,0.0,3860709.87,2454481.57,0.8072173017042489,-0.0909683167099391,Flagged for Review
C84822222,C1510766173,CASH_IN,953453.85,25435464.92,26388918.77,4938428.7,3947850.92,-953453.8499999978,-990577.7800000003,0.037485212694700266,0.1930682236906197,-0.09091447489337368,Flagged for Review
C940147760,C917769902,TRANSFER,3608587.98,0.0,0.0,10242482.89,13851070.87,0.0,3608587.9799999986,3608587.98,0.35231570962226816,-0.09035462113160031,Flagged for Review
C1270676825,C393980565,TRANSFER,4043413.38,0.0,0.0,7735828.57,11779241.95,0.0,4043413.379999999,4043413.38,0.5226864608910974,-0.09031396513889989,Flagged for Review
C498130674,C225852166,TRANSFER,3881825.5,0.0,0.0,9423206.26,13277800.35,0.0,3854594.09,3881825.5,0.41194313070855665,-0.09002860157540682,Flagged for Review
C256950950,C1761861940,TRANSFER,3193946.09,0.0,0.0,9513146.36,12873908.07,0.0,3360761.710000001,3193946.09,0.3357402097469454,-0.08994102526732162,Flagged for Review
C695302819,C1247538193,TRANSFER,5737877.25,19741.0,0.0,0.0,5737877.25,19741.0,5737877.25,290.64315925438154,5737877.25,-0.0898058361337496,Flagged for Review
C1641777250,C336616319,TRANSFER,1011133.79,0.0,0.0,11603871.98,17530374.23,0.0,5926502.25,1011133.79,0.08713761273867374,-0.08948281021560012,Flagged for Review
C1020612011,C270335573,TRANSFER,1929291.82,0.0,0.0,28110221.56,30039513.38,0.0,1929291.8200000003,1929291.82,0.06863310370033585,-0.08944306806560609,Flagged for Review
C1813086846,C603093615,TRANSFER,5126564.46,101742.0,0.0,0.0,5126564.46,101742.0,5126564.46,50.38739235131655,5126564.46,-0.08942258999267738,Flagged for Review
C640287784,C272936322,TRANSFER,2663566.31,45840.0,0.0,44308626.34,46972192.65,45840.0,2663566.309999995,58.104454745751625,0.06011394326349266,-0.08904517093295183,Flagged for Review
C1119573992,C1400085107,TRANSFER,1849500.77,0.0,0.0,9567231.63,12755877.59,0.0,3188645.959999999,1849500.77,0.19331617004906046,-0.08878195542638445,Flagged for Review
C2142818219,C657051357,TRANSFER,4019390.35,0.0,0.0,8383284.0,12402674.35,0.0,4019390.3499999996,4019390.35,0.4794529053944844,-0.08867772949761621,Flagged for Review
C714986042,C890719423,CASH_IN,275056.66,21997575.43,22272632.09,70193310.95,69918254.28,-275056.66000000015,-275056.6700000018,0.012503952918417022,0.0039185593663955895,-0.08860864427642601,Flagged for Review
C1870534987,C1505364980,TRANSFER,3808550.3,0.0,0.0,9554613.5,13363163.81,0.0,3808550.3100000005,3808550.3,0.39860847342401934,-0.0884007077751977,Flagged for Review
C2104801160,C1805889045,TRANSFER,3940118.65,0.0,0.0,6594085.26,10534203.91,0.0,3940118.6500000004,3940118.65,0.5975230675857128,-0.08835246614548509,Flagged for Review
C517957666,C1347476631,TRANSFER,3763568.06,0.0,0.0,7550591.16,11314159.22,0.0,3763568.0600000005,3763568.06,0.49844674169237607,-0.08835246614548509,Flagged for Review
C340255940,C1757215015,TRANSFER,5348096.42,50903.0,0.0,0.0,5348096.42,50903.0,5348096.42,105.06240020430614,5348096.42,-0.0882164469795309,Flagged for Review
C1734633704,C1245689449,TRANSFER,3135143.68,0.0,0.0,4520941.3,8074924.12,0.0,3553982.8200000003,3135143.68,0.6934712880542626,-0.08817922347037999,Flagged for Review
